Details,Product,Odometer,Distance,Unit,MPG,ID,Litres
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,49745.0,9510.0,Miles,18.09,966,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,80926.0,14308.0,Miles,20.66,967,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,67124.0,15827.0,Miles,17.35,968,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,69626.0,9392.0,Miles,17.74,969,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,82153.0,14757.0,Miles,18.37,970,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,87129.0,10630.0,Miles,17.41,971,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,53777.0,9821.0,Miles,17.14,972,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,62745.0,13873.0,Miles,21.65,973,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,60475.0,12664.0,Miles,18.75,974,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,63029.0,14034.0,Miles,21.33,975,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,65440.0,18797.0,Miles,20.09,976,
Fiat ducato Welfare,Diesel,23150.0,16158.0,Miles,20.76,977,
Fiat Ducato Welfare,Diesel,18573.0,13015.0,Miles,18.77,978,
Fiat Ducato Welfare,Diesel,22580.0,17277.0,Miles,24.12,979,
Fiat Ducato Welfare,Diesel,26433.0,21365.0,Miles,20.49,980,
Fiat Ducato Welfare,Diesel,16761.0,12179.0,Miles,20.32,981,
Fiat Ducato Welfare,Diesel,14640.0,11356.0,Miles,19.52,982,
Mercedes  Sprinter Welfare,Diesel,17978.0,17521.0,Miles,20.76,983,
Mercedes Sprinter Welfare,Diesel,28214.0,26138.0,Miles,18.52,984,
Mercedes Sprinter Welfareq,Diesel,20439.0,18615.0,Miles,17.25,985,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,75481.0,0.0,Miles,0.0,986,
Mercedes Sprinter Welfare,Diesel,19091.0,18181.0,Miles,18.99,987,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,74759.0,526.0,Miles,20.02,988,
Mercedes Sprinter Welfare,Diesel,13016.0,12562.0,Miles,15.83,989,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,77342.0,2461.0,Miles,18.46,990,
  Coachbuilt Bus,Diesel,17025.0,16289.0,Miles,18.03,991,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,73618.0,0.0,Miles,0.0,992,
Mercedes Sprinter Welfare,Diesel,11399.0,11188.0,Miles,15.37,993,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,89838.0,0.0,Miles,0.0,994,
Mercedes Sprinter Welfare,Diesel,21237.0,21085.0,Miles,16.56,995,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,74965.0,0.0,Miles,0.0,996,
Mercedes Sprinter Welfare,Diesel,11856.0,11669.0,Miles,16.29,997,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,81463.0,0.0,Miles,0.0,998,
Mercedes Sprinter Welfare,Diesel,18522.0,18287.0,Miles,17.25,999,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,78772.0,0.0,Miles,0.0,1000,
Mercedes Sprinter Welfare,Diesel,14106.0,13830.0,Miles,17.33,1001,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,65748.0,199.0,Miles,17.56,1002,
Mercedes Sprinter Welfare,Diesel,11349.0,11087.0,Miles,16.92,1003,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,73162.0,0.0,Miles,0.0,1004,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,78546.0,0.0,Miles,0.0,1005,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,86785.0,0.0,Miles,0.0,1006,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,86888.0,1629.0,Miles,19.23,1007,
Volkswagen CR50 Coachbuilt Mell Coachbuilt Bus,Diesel,74889.0,0.0,Miles,0.0,1008,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,43358.0,11345.0,Miles,21.43,1009,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,50280.0,16158.0,Miles,21.16,1010,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,50184.0,9368.0,Miles,18.36,1011,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,36754.0,8686.0,Miles,18.22,1012,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,38501.0,10164.0,Miles,16.67,1013,
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,54460.0,12663.0,Miles,19.78,1014,
Fiat Ducato Welfare,Diesel,14738.0,9816.0,Miles,19.49,1015,
Mercedes Sprinter Welfare,Diesel,13180.0,12248.0,Miles,17.86,1016,
Mercedes Sprinter Welfare,Diesel,21509.0,19772.0,Miles,17.3,1017,
  Welfare,Diesel,19295.0,17453.0,Miles,19.42,1018,
Mercedes Sprinter Welfare,Diesel,22806.0,20683.0,Miles,19.41,1019,
Mercedes Sprinter Welfare,Diesel,21845.0,20345.0,Miles,18.68,1020,
Mercedes Sprinter Welfare,Diesel,23651.0,21582.0,Miles,19.29,1021,
Mercedes Sprinter Welfare,Diesel,14436.0,13154.0,Miles,16.76,1022,
Mercedes Sprinter Welfare,Diesel,15187.0,14244.0,Miles,18.3,1023,
  Welfare Bus,Diesel,14536.0,14369.0,Miles,20.47,1024,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,54614.0,3507.0,Miles,21.27,1025,
  Welfare Bus,Diesel,8244.0,8135.0,Miles,19.33,1026,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,62595.0,6051.0,Miles,18.86,1027,
  Welfare Bus,Diesel,7119.0,6898.0,Miles,18.84,1028,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,77033.0,7397.0,Miles,20.83,1029,
  Welfare Bus,Diesel,9041.0,8915.0,Miles,20.3,1030,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,74303.0,10177.0,Miles,19.91,1031,
  Welfare Bus,Diesel,14616.0,14470.0,Miles,31.04,1032,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,86945.0,8932.0,Miles,17.21,1033,
  Welfare Bus,Diesel,7070.0,6994.0,Miles,17.78,1034,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,71310.0,10225.0,Miles,21.09,1035,
  Welfare Bus,Diesel,6445.0,6363.0,Miles,18.68,1036,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,63159.0,0.0,Miles,0.0,1037,
  Welfare Bus,Diesel,11402.0,11326.0,Miles,21.36,1038,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,46681.0,7102.0,Miles,18.26,1039,
Volkswagon Crafter Welfare,Diesel,12628.0,12540.0,Miles,19.76,1040,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,62894.0,9063.0,Miles,20.49,1041,
Volkswagon Crafter Welfare,Diesel,7869.0,7728.0,Miles,17.83,1042,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,79182.0,12501.0,Miles,21.93,1043,
Volkswagon Crafter Welfare,Diesel,10372.0,10290.0,Miles,17.66,1044,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,76014.0,9016.0,Miles,22.06,1045,
Volkswagon Crafter Welfare,Diesel,11522.0,11437.0,Miles,19.15,1046,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,69793.0,10273.0,Miles,18.07,1047,
  Welfare Bus,Diesel,4094.0,4010.0,Miles,18.15,1048,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,51010.0,6110.0,Miles,18.28,1049,
  Welfare Bus,Diesel,233.0,120.0,Miles,5.83,1050,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,66995.0,8032.0,Miles,20.1,1051,
  ,Diesel,2868.0,2774.0,Miles,17.39,1052,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,82288.0,8871.0,Miles,18.79,1053,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,105281.0,11708.0,Miles,20.54,1054,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,69373.0,10550.0,Miles,19.61,1055,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,65533.0,3595.0,Miles,15.88,1056,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,71310.0,10448.0,Miles,21.4,1057,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,54960.0,4639.0,Miles,20.81,1058,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,53799.0,5539.0,Miles,18.34,1059,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,84922.0,14744.0,Miles,21.24,1060,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,71168.0,11436.0,Miles,19.51,1061,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,68420.0,6592.0,Miles,19.1,1062,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,101356.0,17465.0,Miles,19.65,1063,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,71052.0,10156.0,Miles,21.41,1064,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,47788.0,5768.0,Miles,18.19,1065,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,94059.0,8585.0,Miles,22.59,1066,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,83558.0,9638.0,Miles,20.25,1067,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,75465.0,11577.0,Miles,20.28,1068,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,71189.0,11898.0,Miles,18.43,1069,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,66185.0,7277.0,Miles,20.89,1070,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,63762.0,14153.0,Miles,21.96,1071,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,58630.0,9194.0,Miles,21.49,1072,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,73348.0,8703.0,Miles,24.08,1073,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,73800.0,8753.0,Miles,18.23,1074,
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,61331.0,10200.0,Miles,20.5,1075,
Mitsubishi L200 4x4 Pickup,Diesel,53746.0,1887.0,Miles,24.37,1076,
Ford Ranger 4x4 pickup 4x4 Utility Vehicle,Diesel,41548.0,0.0,Miles,0.0,1077,
Ford Ranger 4 X 4,Diesel,36624.0,3078.0,Miles,69.38,1078,
Ford Ranger 4X4 Utility Vehicle,Diesel,34751.0,6022.0,Miles,26.52,1079,
Ford Ranger 4 X 4 Utility vehicle,Diesel,6358.0,451.0,Miles,19.81,1080,
Ford  Ranger 4 x 4 ,Diesel,28244.0,750.0,Miles,17.94,1081,
Ford Ranger  4X4 Utlility Vehicle,Diesel,14406.0,1784.0,Miles,26.46,1082,
Ford Ranger 4x4 CCpickup 4x4 Utility Vehicle,Diesel,7963.0,2738.0,Miles,19.97,1083,
Ford Ranger 4x4 pickup 4x4 Utility Vehicle,Diesel,9718.0,4244.0,Miles,28.92,1084,
  4 x 4 Vehicle,Diesel,15.0,0.0,Miles,0.0,1085,
Toyota Hilux 4 X 4,Diesel,0.0,0.0,Miles,0.0,1086,
Toyota Hilux 4 X 4,Diesel,0.0,0.0,Miles,0.0,1087,
Toyota Hilux 4 X 4,Diesel,0.0,0.0,Miles,0.0,1088,
Vauxhall Corsa Car Derived Van,Diesel,30632.0,7824.0,Miles,61.46,1089,
Vauxhall Corsa Car Derived Van,Diesel,28260.0,6095.0,Miles,53.15,1090,
Vauxhall Corsa Car Derived Van,Diesel,58080.0,9725.0,Miles,61.56,1091,
Vauxhall Corsa Car Derived Van,Diesel,23983.0,5012.0,Miles,43.92,1092,
Vauxhall Corsa Car Derived Van,Diesel,27025.0,6326.0,Miles,54.95,1093,
Vauxhall Corsa Car Derived Van,Diesel,46771.0,9506.0,Miles,53.4,1094,
Vauxhall Corsa Car Derived Van,Diesel,26674.0,3115.0,Miles,52.6,1095,
Vauxhall Corsa Car Derived Van,Diesel,40600.0,16036.0,Miles,70.2,1096,
Vauxhall Corsa Car Derived Van,Diesel,15270.0,3118.0,Miles,44.09,1097,
Vauxhall Corsa Car Derived Van,Diesel,19026.0,5660.0,Miles,58.96,1098,
Vauxhall Corsa Car Derived Van,Diesel,31512.0,10763.0,Miles,56.09,1099,
Vauxhall Corsa Car Derived Van,Diesel,38000.0,9975.0,Miles,53.94,1101,
Vauxhall Corsa Car Derived Van,Diesel,28461.0,8445.0,Miles,52.93,1102,
Vauxhall Corsa Car Derived Van,Diesel,17323.0,2912.0,Miles,47.35,1103,
Vauxhall Corsa Car Derived Van,Diesel,27555.0,4079.0,Miles,53.99,1104,
Vauxhall Corsa Car Derived Van,Diesel,26513.0,7885.0,Miles,57.27,1105,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,52503.0,49463.0,Miles,824.85,1106,
Vauxhall Corsa Car Derived Van,Diesel,17272.0,3953.0,Miles,45.61,1107,
Vauxhall Corsa Car Derived Van,Diesel,19810.0,5750.0,Miles,57.26,1108,
Vauxhall CORSA  CDTI Car,Diesel,24520.0,7122.0,Miles,54.14,1109,
Vauxhall CORSA  CDTI Car,Diesel,35916.0,9849.0,Miles,62.21,1110,
Vauxhall CORSA  CDTI Car,Diesel,52166.0,8977.0,Miles,55.12,1111,
Vauxhall Corsa Small Van,Diesel,17580.0,2740.0,Miles,56.22,1112,
Vauxhall Corsa Small Van,Diesel,39079.0,4629.0,Miles,62.37,1113,
Vauxhall  Corsa Small Van,Diesel,30679.0,2392.0,Miles,48.5,1114,
Vauxhall Corsa Small Van,Diesel,24178.0,2233.0,Miles,46.51,1115,
Vauxhall Corsa Car Derived Van,Diesel,11913.0,3522.0,Miles,40.6,1116,
Vauxhall Corsa Car Derived Van,Diesel,34461.0,12307.0,Miles,55.2,1117,
Vauxhall Corsa Car Derived Van,Diesel,26779.0,11163.0,Miles,63.01,1118,
Vauxhall Corsa Car Derived Van,Diesel,32602.0,8764.0,Miles,52.88,1119,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,74098.0,5365.0,Miles,70.58,1120,
Vauxhall Corsa small van,Diesel,38417.0,3361.0,Miles,49.26,1121,
Vauxhall  Corsa Small Van,Diesel,37461.0,3454.0,Miles,56.87,1122,
Vauxhall Corsa Small Van,Diesel,34903.0,5454.0,Miles,60.83,1123,
Vauxhall  Corsa Small Van,Diesel,55072.0,4772.0,Miles,57.93,1124,
Vauxhall Astra Van Small,Diesel,67898.0,4624.0,Miles,31.66,1125,
Ford Connect T220SWB van Van Small,Diesel,78997.0,0.0,Miles,0.0,1126,
Ford Connect T220SWB van Van Small,Diesel,78094.0,2033.0,Miles,43.77,1127,
Ford Connect T220SWB van Van Small,Diesel,95895.0,6117.0,Miles,40.08,1128,
Ford Connect T220SWB van Van Small,Diesel,83995.0,0.0,Miles,0.0,1129,
Ford Connect T220SWB van Van Small,Diesel,82661.0,5215.0,Miles,38.35,1130,
Ford Connect T220SWB van Van Small,Diesel,65755.0,0.0,Miles,0.0,1132,
Ford Connect T220SWB van Van Small,Diesel,78398.0,0.0,Miles,0.0,1134,
Peugeot Bipper Small Van,Diesel,62776.0,2831.0,Miles,38.87,1135,
PEUGEOT Bipper Small Van,Diesel,79930.0,4567.0,Miles,48.03,1136,
Peugeot Bipper Small Van,Diesel,26071.0,576.0,Miles,27.65,1137,
Peugeot Partner Van Small,Diesel,82474.0,14874.0,Miles,41.1,1138,
Peugeot Partner Van Small,Diesel,54866.0,12545.0,Miles,47.02,1139,
Valtra Valmet N111E Tractor,Diesel,6018.0,155.0,Miles,0.8,1140,
Peugeot Partner Van Small,Diesel,33607.0,4707.0,Miles,38.78,1141,
Peugeot Partner Van Small,Diesel,74571.0,21575.0,Miles,43.61,1142,
Peugeot Partner Van Small,Diesel,36019.0,4311.0,Miles,38.98,1143,
Peugeot Partner Van Small,Diesel,28496.0,2300.0,Miles,34.28,1144,
Peugeot Partner Van Small,Diesel,46556.0,6380.0,Miles,41.17,1145,
Peugeot Partner Van Small,Diesel,90143.0,13234.0,Miles,44.55,1146,
Peugeot Partner Van Small,Diesel,26950.0,3604.0,Miles,47.8,1147,
Peugeot Partner Van Small,Diesel,48980.0,7591.0,Miles,49.67,1148,
Peugeot Partner Van Small,Diesel,51520.0,6396.0,Miles,43.35,1149,
Peugeot Partner Van Small,Diesel,54379.0,9337.0,Miles,44.62,1150,
Peugeot Partner Van Small,Diesel,31672.0,3032.0,Miles,35.86,1151,
Peugeot Partner Van Small,Diesel,58042.0,5166.0,Miles,45.81,1152,
Peugeot Partner Van Small,Diesel,58548.0,10273.0,Miles,35.6,1153,
Peugeot Partner Van Small,Diesel,37744.0,2437.0,Miles,33.05,1154,
Peugeot Partner Van Small,Diesel,50129.0,9507.0,Miles,36.12,1155,
Peugeot Partner Van Small,Diesel,44660.0,5036.0,Miles,45.37,1156,
Peugeot Partner Van Small,Diesel,44795.0,7011.0,Miles,41.49,1157,
Peugeot Partner Van Small,Diesel,50593.0,5048.0,Miles,44.41,1158,
Peugeot Partner Van Small,Diesel,47396.0,6762.0,Miles,44.09,1159,
Peugeot Partner Van Small,Diesel,36278.0,5812.0,Miles,31.85,1160,
Peugeot Partner Van Small,Diesel,43427.0,4527.0,Miles,44.37,1161,
Peugeot Partner Van Small,Diesel,55385.0,7023.0,Miles,43.65,1162,
Peugeot Partner Van Small,Diesel,40292.0,6076.0,Miles,40.18,1163,
Peugeot Partner Van Small,Diesel,50489.0,4394.0,Miles,48.89,1164,
Peugeot Partner Van Small,Diesel,59214.0,7271.0,Miles,39.09,1165,
Peugeot Partner Van Small,Diesel,53110.0,6690.0,Miles,36.31,1166,
Peugeot Partner Van Small,Diesel,80285.0,16760.0,Miles,43.95,1167,
Peugeot Partner Van Small,Diesel,51442.0,7938.0,Miles,41.79,1168,
Peugeot Partner Van Small,Diesel,50404.0,6848.0,Miles,40.0,1169,
Peugeot Partner Van Small,Diesel,52603.0,9239.0,Miles,39.71,1170,
Peugeot Partner Van Small,Diesel,82201.0,8130.0,Miles,45.15,1171,
Peugeot Partner Van Small,Diesel,36962.0,5726.0,Miles,88.41,1172,
Peugeot Partner Van Small,Diesel,45398.0,7334.0,Miles,39.53,1173,
Peugeot Bipper Van Small,Diesel,41068.0,5470.0,Miles,42.53,1174,
Peugeot Bipper Van Small,Diesel,38138.0,7078.0,Miles,45.96,1175,
John Deere 5090R Tractor,Diesel,4674.0,21.0,Hours,0.0,1176,
Peugeot Partner Van Small,Diesel,105854.0,4005.0,Miles,39.39,1177,
John Deere 5090R Tractor,Diesel,7804.0,249.0,Hours,0.0,1178,
Volkswagen Caddy C20 TDI MAXI Van Small,Diesel,22974.0,1886.0,Miles,35.27,1179,
John Deere 5090R Tractor,Diesel,5619.0,33.0,Hours,0.0,1180,
Volkswagen Caddy C20 TDI Maxi Van Small,Diesel,26568.0,-179449.0,Miles,-1177.16,1181,
John Deere 5090R Tractor,Diesel,6096.0,22.0,Hours,0.0,1182,
Volkswagen Caddy C20 TDI Maxi Van Small,Diesel,37109.0,6012.0,Miles,31.02,1183,
John Deere 5090R Tractor,Diesel,0.0,0.0,Hours,0.0,1184,
Peugeot Partner Van Small,Diesel,44344.0,4823.0,Miles,40.95,1185,
John Deere 5090R Tractor,Diesel,5020.0,114.0,Hours,0.0,1186,
Peugeot Bipper Van Small,Diesel,60890.0,10575.0,Miles,45.05,1187,
John Deere 5090R Tractor,Diesel,9866.0,301.0,Hours,0.0,1188,
Peugeot  Partner Van Small,Diesel,39134.0,4887.0,Miles,45.89,1189,
John Deere 5090R Tractor,Diesel,7892.0,203.0,Hours,0.0,1190,
Peugeot Partner Van Small,Diesel,33396.0,5112.0,Miles,34.48,1191,
John Deere 5090R Tractor,Diesel,0.0,0.0,Hours,0.0,1192,
Peugeot Partner Van Small,Diesel,26662.0,4064.0,Miles,43.48,1193,
John Deere 5090R Tractor,Diesel,0.0,0.0,Hours,0.0,1194,
Peugeot Partner Van Small,Diesel,39880.0,7132.0,Miles,38.63,1195,
John Deere 5090R Tractor,Diesel,5218.0,15.0,Hours,0.0,1196,
Peugeot Partner Van Small,Diesel,36600.0,5815.0,Miles,39.74,1197,
John Deere 5090R Tractor,Diesel,0.0,0.0,Hours,0.0,1198,
Peugeot Partner Van Small,Diesel,35066.0,5491.0,Miles,41.08,1199,
Peugeot Partner Van Small,Diesel,39051.0,9149.0,Miles,41.01,1200,
Peugeot Partner Van Small,Diesel,47282.0,5823.0,Miles,40.65,1201,
Peugeot Partner Van Small,Diesel,51030.0,9358.0,Miles,44.15,1202,
Peugeot Partner Van Small,Diesel,35841.0,7118.0,Miles,39.2,1203,
Peugeot Partner Van Small,Diesel,46905.0,5160.0,Miles,36.98,1204,
Peugeot Partner Van Small,Diesel,31157.0,2050.0,Miles,33.72,1205,
Peugeot Partner Van Small,Diesel,36205.0,6696.0,Miles,38.99,1206,
Peugeot Partner Van Small,Diesel,38538.0,7222.0,Miles,40.72,1207,
Peugeot Partner Van Small,Diesel,29505.0,7696.0,Miles,37.67,1208,
Peugeot Partner Van Small,Diesel,37665.0,1696.0,Miles,36.42,1209,
Peugeot Partner Van Small,Diesel,41766.0,7407.0,Miles,37.58,1210,
Peugeot Partner Van Small,Diesel,38465.0,6374.0,Miles,38.77,1211,
Peugeot Partner Van Small,Diesel,55749.0,13499.0,Miles,42.61,1212,
Peugeot Partner Van Small,Diesel,41638.0,16009.0,Miles,39.73,1213,
Peugeot Partner Van Small,Diesel,19797.0,4810.0,Miles,37.53,1214,
Peugeot Partner Van Small,Diesel,49030.0,14298.0,Miles,41.66,1215,
Peugeot Partner Van Small,Diesel,35758.0,4191.0,Miles,40.22,1216,
Ford Transit Courier Van Small,Diesel,68673.0,18249.0,Miles,49.41,1217,
Ford Transit Courier Van Small,Diesel,80530.0,20981.0,Miles,48.68,1218,
Ford Transit Courier Van Small,Diesel,76325.0,25374.0,Miles,48.14,1219,
Ford Transit Courier Van Small,Diesel,49386.0,16333.0,Miles,47.94,1220,
Vauxhall Corsa Small Van,Diesel,0.0,0.0,Miles,0.0,1221,
Ford Transit Courier Van Small,Diesel,48883.0,5283.0,Miles,50.13,1222,
Ford Transit Courier Van Small,Diesel,45633.0,3449.0,Miles,44.5,1223,
Ford Transit Courier Van Small,Diesel,74595.0,15539.0,Miles,48.76,1224,
Ford Transit Courier Van Small,Diesel,45807.0,2091.0,Miles,35.72,1225,
Peugeot Bipper Van Small,Diesel,34146.0,9457.0,Miles,43.72,1226,
Vauxhall Corsa Small Van,Diesel,0.0,0.0,Miles,0.0,1227,
Vauxhall COMBO Van Small,Diesel,22502.0,5086.0,Miles,39.3,1228,
Peugeot Partner Van Small,Diesel,11842.0,7727.0,Miles,35.75,1229,
Peugeot Bipper Van Small,Diesel,71515.0,2590.0,Miles,46.96,1230,
Vauxhall  Corsa Small Van,Diesel,0.0,0.0,Miles,0.0,1235,
Ford Connect T200SWB van Van Small,Diesel,28956.0,2649.0,Miles,40.27,1238,
Ford Connect T200SWB van Van Small,Diesel,54887.0,1249.0,Miles,35.03,1239,
Ford Connect T200SWB van Van Small,Diesel,48762.0,0.0,Miles,0.0,1240,
Ford Connect T200SWB van Van Small,Diesel,24197.0,1347.0,Miles,33.37,1241,
Ford Connect T200SWB van Van Small,Diesel,34630.0,3218.0,Miles,37.51,1242,
Ford Connect T220SWB van Van Small,Diesel,69875.0,10435.0,Miles,37.45,1243,
Ford Connect T220SWB van Van Small,Diesel,36336.0,5972.0,Miles,34.25,1244,
Vauxhall Corsa Small Van,Diesel,0.0,0.0,Miles,0.0,1245,
Ford Connect T220SWB van Van Small,Diesel,40182.0,-20367.0,Miles,-153.7,1246,
Ford Connect T220SWB van Van Small,Diesel,36014.0,6927.0,Miles,36.12,1247,
Ford Connect T230LWB van Van Small,Diesel,47844.0,6322.0,Miles,33.13,1248,
Ford Connect T230LWB van Van Small,Diesel,49250.0,5573.0,Miles,35.72,1249,
Ford Connect T230LWB van Van Small,Diesel,49205.0,2507.0,Miles,33.78,1250,
Ford Connect T230LWB van Van Small,Diesel,45405.0,3655.0,Miles,35.19,1251,
Ford Connect T230LWB van Van Small,Diesel,55510.0,6193.0,Miles,31.39,1252,
Ford Connect T230LWB van Van Small,Diesel,41530.0,4892.0,Miles,30.9,1253,
Ford Connect T230LWB van Van Small,Diesel,54380.0,8280.0,Miles,35.25,1254,
Ford Connect T230LWB van Van Small,Diesel,46005.0,5409.0,Miles,33.64,1255,
Ford Connect T230LWB van Van Small,Diesel,48089.0,6736.0,Miles,37.75,1256,
Ford Connect T230LWB van Van Small,Diesel,39592.0,2399.0,Miles,32.7,1257,
Ford Connect T230LWB van Van Small,Diesel,40728.0,2906.0,Miles,35.77,1258,
Ford Connect T230LWB van Van Small,Diesel,34470.0,2840.0,Miles,30.08,1259,
Ford Connect T230LWB van Van Small,Diesel,46551.0,4201.0,Miles,28.55,1260,
Ford Connect T230LWB van Van Small,Diesel,40628.0,0.0,Miles,0.0,1261,
Ford Connect T230LWB van Van Small,Diesel,50822.0,7041.0,Miles,34.27,1262,
Ford Connect T230LWB van Van Small,Diesel,34309.0,1909.0,Miles,33.63,1263,
Ford Connect T230LWB van Van Small,Diesel,45100.0,8829.0,Miles,31.53,1264,
Vauxhall Corsa Small Van,Diesel,0.0,0.0,Miles,0.0,1265,
Ford Connect T230LWB van Van Small,Diesel,33761.0,2386.0,Miles,31.73,1266,
Ford Connect T230LWB van Van Small,Diesel,66825.0,11337.0,Miles,28.49,1267,
Ford Connect T230LWB van Van Small,Diesel,57216.0,10035.0,Miles,37.14,1268,
Ford Connect T230LWB van Van Small,Diesel,52126.0,9096.0,Miles,36.09,1269,
Ford Connect T230LWB van Van Small,Diesel,69980.0,7399.0,Miles,33.96,1270,
Ford Connect T230LWB van Van Small,Diesel,47911.0,7218.0,Miles,22.44,1271,
Ford Connect T230LWB van Van Small,Diesel,40254.0,5160.0,Miles,32.89,1272,
Ford Connect T230LWB van Van Small,Diesel,59065.0,10435.0,Miles,32.03,1273,
Ford Connect T230LWB van Van Small,Diesel,60667.0,4173.0,Miles,28.7,1274,
Ford  Connect Small Van,Diesel,0.0,0.0,Miles,0.0,1275,
Vauxhall Corsa Small Van,Diesel,0.0,0.0,Miles,0.0,1276,
Ford Connect T230LWB van Van Small,Diesel,59351.0,8626.0,Miles,30.42,1277,
Ford Connect T230LWB van Van Small,Diesel,67970.0,9070.0,Miles,37.05,1278,
Ford Connect T230LWB van Van Small,Diesel,67370.0,9662.0,Miles,35.54,1279,
Ford Connect T230LWB van Van Small,Diesel,47334.0,3946.0,Miles,28.36,1280,
Ford Connect T230LWB van Van Small,Diesel,71246.0,8561.0,Miles,29.89,1281,
Ford Connect T230LWB van Van Small,Diesel,61536.0,10127.0,Miles,35.39,1282,
Ford Connect T230LWB van Van Small,Diesel,70630.0,8657.0,Miles,32.2,1283,
Ford Connect T230LWB van Van Small,Diesel,58868.0,9795.0,Miles,29.87,1284,
Ford Connect T230LWB van Van Small,Diesel,74921.0,13162.0,Miles,34.64,1285,
Ford Connect T230LWB van Van Small,Diesel,65869.0,1289.0,Miles,24.21,1286,
Peugeot Partner Van Small,Diesel,55280.0,7395.0,Miles,38.61,1287,
